fecha;siglas;grupo_edad;hombres;mujeres;enfermos
2020-04-27;SE;>80;489;736;1225
2020-04-27;AV;0-9;99;81;180
2020-04-27;BU;0-9;173;132;305
2020-04-27;SE;0-9;85;75;160
2020-04-27;BU;10-19;129;139;268
2020-04-27;SA;10-19;135;140;275
2020-04-27;AV;20-29;120;158;278
2020-04-27;BU;20-29;259;349;608
2020-04-27;SA;20-29;259;399;658
2020-04-27;ZA;20-29;44;64;108
2020-04-27;CyL;20-29;1517;2164;3681
2020-04-27;BU;30-39;471;613;1084
2020-04-27;LE;30-39;374;651;1025
2020-04-27;SA;30-39;440;703;1143
2020-04-27;VA;30-39;551;813;1364
2020-04-27;ZA;30-39;81;132;213
2020-04-27;CyL;30-39;2623;3921;6544
2020-04-27;SA;40-49;593;872;1465
2020-04-27;SE;40-49;378;510;888
2020-04-27;SO;40-49;192;290;482
2020-04-27;VA;40-49;779;1146;1925
2020-04-27;PA;50-59;231;340;571
2020-04-27;SE;50-59;460;675;1135
2020-04-27;CyL;50-59;3865;5802;9667
2020-04-27;SE;60-69;397;417;814
2020-04-27;VA;60-69;512;666;1178
2020-04-27;SO;70-79;131;107;238
2020-04-27;ZA;70-79;85;84;169
2020-04-27;CyL;70-79;2494;2346;4840
2020-04-27;BU;>80;461;797;1258
2020-04-27;LE;>80;617;1112;1729
2020-04-27;SA;>80;598;922;1520
2020-04-27;SO;>80;318;577;895
2020-04-27;VA;>80;533;1100;1633
2020-04-27;CyL;>80;3641;6267;9908
2020-04-27;PA;0-9;43;20;63
2020-04-27;CyL;0-9;1297;1158;2455
2020-04-27;LE;10-19;107;119;226
2020-04-27;SE;10-19;52;48;100
2020-04-27;SO;10-19;28;29;57
2020-04-27;VA;10-19;172;180;352
2020-04-27;ZA;10-19;39;41;80
2020-04-27;CyL;10-19;793;798;1591
2020-04-27;VA;20-29;313;451;764
2020-04-27;SO;30-39;111;182;293
2020-04-27;BU;40-49;653;896;1549
2020-04-27;LE;50-59;603;906;1509
2020-04-27;SA;50-59;697;1054;1751
2020-04-27;SO;50-59;217;334;551
2020-04-27;VA;50-59;647;999;1646
2020-04-27;ZA;50-59;131;210;341
2020-04-27;AV;60-69;264;296;560
2020-04-27;LE;60-69;522;648;1170
2020-04-27;SA;60-69;569;639;1208
2020-04-27;ZA;60-69;127;124;251
2020-04-27;CyL;60-69;3195;3676;6871
2020-04-27;BU;70-79;328;290;618
2020-04-27;SA;70-79;387;410;797
2020-04-27;SE;70-79;298;238;536
2020-04-27;VA;70-79;440;445;885
2020-04-27;ZA;>80;124;166;290
2020-04-26;AV;0-9;97;81;178
2020-04-26;BU;0-9;170;132;302
2020-04-26;CyL;0-9;1274;1135;2409
2020-04-26;AV;10-19;72;59;131
2020-04-26;BU;10-19;128;138;266
2020-04-26;SE;10-19;50;48;98
2020-04-26;PA;20-29;102;121;223
2020-04-26;SA;20-29;253;392;645
2020-04-26;SO;20-29;64;99;163
2020-04-26;VA;20-29;309;443;752
2020-04-26;ZA;20-29;44;64;108
2020-04-26;CyL;20-29;1485;2132;3617
2020-04-26;AV;30-39;204;297;501
2020-04-26;LE;30-39;368;643;1011
2020-04-26;PA;30-39;165;226;391
2020-04-26;SA;30-39;432;697;1129
2020-04-26;VA;30-39;542;796;1338
2020-04-26;ZA;30-39;79;133;212
2020-04-26;BU;40-49;643;896;1539
2020-04-26;ZA;40-49;130;202;332
2020-04-26;LE;50-59;596;893;1489
2020-04-26;PA;50-59;221;334;555
2020-04-26;SE;50-59;458;669;1127
2020-04-26;CyL;50-59;3803;5708;9511
2020-04-26;BU;60-69;431;478;909
2020-04-26;PA;60-69;191;198;389
2020-04-26;SA;60-69;566;637;1203
2020-04-26;VA;60-69;505;651;1156
2020-04-26;AV;70-79;209;221;430
2020-04-26;BU;70-79;323;285;608
2020-04-26;SA;70-79;385;403;788
2020-04-26;SE;70-79;297;235;532
2020-04-26;VA;70-79;436;439;875
2020-04-26;SA;>80;585;908;1493
2020-04-26;VA;>80;534;1094;1628
2020-04-26;ZA;>80;122;162;284
2020-04-26;LE;0-9;190;177;367
2020-04-26;SA;0-9;215;239;454
2020-04-26;SO;0-9;41;29;70
2020-04-26;VA;0-9;297;258;555
2020-04-26;ZA;0-9;137;129;266
2020-04-26;SA;10-19;133;135;268
2020-04-26;SO;10-19;27;28;55
2020-04-26;ZA;10-19;36;40;76
2020-04-26;LE;20-29;206;314;520
2020-04-26;SE;20-29;137;197;334
2020-04-26;BU;30-39;464;613;1077
2020-04-26;SO;30-39;111;178;289
2020-04-26;CyL;30-39;2584;3882;6466
2020-04-26;SA;40-49;581;861;1442
2020-04-26;VA;40-49;769;1132;1901
2020-04-26;CyL;40-49;3814;5586;9400
2020-04-26;AV;50-59;280;428;708
2020-04-26;SO;50-59;210;324;534
2020-04-26;VA;50-59;640;979;1619
2020-04-26;ZA;50-59;127;202;329
2020-04-26;AV;60-69;263;296;559
2020-04-26;ZA;60-69;124;118;242
2020-04-26;CyL;60-69;3158;3630;6788
2020-04-26;PA;70-79;132;134;266
2020-04-26;AV;>80;331;504;835
2020-04-26;BU;>80;453;779;1232
2020-04-26;LE;>80;612;1099;1711
2020-04-26;PA;>80;169;344;513
2020-04-26;SE;>80;471;709;1180
2020-04-26;CyL;>80;3594;6174;9768
2020-04-26;PA;0-9;43;20;63
2020-04-26;SE;0-9;84;70;154
2020-04-26;LE;10-19;107;118;225
2020-04-26;PA;10-19;57;41;98
2020-04-26;VA;10-19;171;179;350
2020-04-26;CyL;10-19;781;786;1567
2020-04-26;AV;20-29;114;156;270
2020-04-26;BU;20-29;256;346;602
2020-04-26;SE;30-39;219;299;518
2020-04-26;AV;40-49;296;435;731
2020-04-26;LE;40-49;581;942;1523
2020-04-26;PA;40-49;245;325;570
2020-04-26;SE;40-49;378;505;883
2020-04-26;SO;40-49;191;288;479
2020-04-26;BU;50-59;585;837;1422
2020-04-26;SA;50-59;686;1042;1728
2020-04-26;LE;60-69;517;639;1156
2020-04-26;SE;60-69;392;415;807
2020-04-26;SO;60-69;169;198;367
2020-04-26;LE;70-79;475;411;886
2020-04-26;SO;70-79;131;107;238
2020-04-26;ZA;70-79;80;81;161
2020-04-26;CyL;70-79;2468;2316;4784
2020-04-26;SO;>80;317;575;892
2020-04-25;SA;10-19;133;135;268
2020-04-25;ZA;10-19;36;40;76
2020-04-25;CyL;10-19;775;781;1556
2020-04-25;AV;20-29;113;153;266
2020-04-25;PA;20-29;101;120;221
2020-04-25;SA;20-29;252;390;642
2020-04-25;SE;20-29;136;194;330
2020-04-25;VA;20-29;307;438;745
2020-04-25;LE;30-39;369;644;1013
2020-04-25;SA;30-39;431;699;1130
2020-04-25;SE;30-39;218;297;515
2020-04-25;VA;30-39;536;796;1332
2020-04-25;PA;40-49;242;320;562
2020-04-25;SA;40-49;578;857;1435
2020-04-25;SE;40-49;376;497;873
2020-04-25;LE;50-59;595;891;1486
2020-04-25;PA;50-59;219;332;551
2020-04-25;CyL;50-59;3797;5683;9480
2020-04-25;LE;60-69;517;638;1155
2020-04-25;SA;60-69;566;636;1202
2020-04-25;SE;60-69;392;414;806
2020-04-25;SO;60-69;169;196;365
2020-04-25;CyL;60-69;3152;3615;6767
2020-04-25;BU;70-79;321;285;606
2020-04-25;ZA;70-79;80;81;161
2020-04-25;ZA;>80;120;163;283
2020-04-25;SA;0-9;215;239;454
2020-04-25;SO;0-9;41;29;70
2020-04-25;CyL;0-9;1273;1135;2408
2020-04-25;LE;10-19;107;117;224
2020-04-25;PA;10-19;56;41;97
2020-04-25;SE;10-19;49;45;94
2020-04-25;VA;10-19;168;179;347
2020-04-25;LE;20-29;206;314;520
2020-04-25;PA;30-39;164;225;389
2020-04-25;LE;40-49;579;936;1515
2020-04-25;SO;40-49;190;285;475
2020-04-25;VA;40-49;764;1127;1891
2020-04-25;CyL;40-49;3794;5548;9342
2020-04-25;SE;50-59;458;668;1126
2020-04-25;SO;50-59;211;321;532
2020-04-25;VA;50-59;639;971;1610
2020-04-25;BU;60-69;430;476;906
2020-04-25;PA;60-69;188;195;383
2020-04-25;ZA;60-69;124;118;242
2020-04-25;AV;70-79;208;221;429
2020-04-25;PA;70-79;132;131;263
2020-04-25;CyL;70-79;2457;2308;4765
2020-04-25;SA;>80;583;905;1488
2020-04-25;SE;>80;469;704;1173
2020-04-25;SO;>80;317;573;890
2020-04-25;AV;0-9;97;81;178
2020-04-25;BU;0-9;170;132;302
2020-04-25;LE;0-9;189;177;366
2020-04-25;PA;0-9;43;20;63
2020-04-25;SE;0-9;84;70;154
2020-04-25;VA;0-9;297;258;555
2020-04-25;ZA;0-9;137;129;266
2020-04-25;AV;10-19;72;59;131
2020-04-25;BU;10-19;127;137;264
2020-04-25;SO;10-19;27;28;55
2020-04-25;BU;20-29;257;344;601
2020-04-25;SO;20-29;62;97;159
2020-04-25;ZA;20-29;43;63;106
2020-04-25;CyL;20-29;1477;2113;3590
2020-04-25;AV;30-39;203;298;501
2020-04-25;BU;30-39;461;611;1072
2020-04-25;SO;30-39;107;178;285
2020-04-25;ZA;30-39;79;134;213
2020-04-25;CyL;30-39;2568;3882;6450
2020-04-25;AV;40-49;294;432;726
2020-04-25;BU;40-49;641;892;1533
2020-04-25;ZA;40-49;130;202;332
2020-04-25;AV;50-59;279;425;704
2020-04-25;BU;50-59;582;834;1416
2020-04-25;SA;50-59;686;1040;1726
2020-04-25;ZA;50-59;128;201;329
2020-04-25;AV;60-69;263;294;557
2020-04-25;VA;60-69;503;648;1151
2020-04-25;LE;70-79;473;410;883
2020-04-25;SA;70-79;384;402;786
2020-04-25;SE;70-79;297;235;532
2020-04-25;SO;70-79;130;107;237
2020-04-25;VA;70-79;432;436;868
2020-04-25;AV;>80;328;501;829
2020-04-25;BU;>80;452;764;1216
2020-04-25;LE;>80;609;1094;1703
2020-04-25;PA;>80;164;332;496
2020-04-25;VA;>80;526;1076;1602
2020-04-25;CyL;>80;3568;6112;9680
2020-04-24;AV;0-9;97;81;178
2020-04-24;BU;0-9;170;132;302
2020-04-24;ZA;0-9;137;129;266
2020-04-24;AV;10-19;72;59;131
2020-04-24;BU;20-29;257;346;603
2020-04-24;LE;20-29;206;314;520
2020-04-24;PA;20-29;101;119;220
2020-04-24;SA;20-29;249;384;633
2020-04-24;VA;20-29;306;438;744
2020-04-24;ZA;20-29;44;63;107
2020-04-24;BU;30-39;461;606;1067
2020-04-24;VA;30-39;536;789;1325
2020-04-24;AV;40-49;292;431;723
2020-04-24;PA;40-49;240;318;558
2020-04-24;SE;50-59;458;666;1124
2020-04-24;VA;50-59;639;969;1608
2020-04-24;ZA;50-59;125;200;325
2020-04-24;AV;60-69;262;293;555
2020-04-24;PA;60-69;188;194;382
2020-04-24;SA;60-69;559;633;1192
2020-04-24;SE;60-69;391;409;800
2020-04-24;SO;60-69;167;196;363
2020-04-24;BU;70-79;317;284;601
2020-04-24;PA;70-79;132;131;263
2020-04-24;BU;>80;449;763;1212
2020-04-24;LE;>80;607;1087;1694
2020-04-24;CyL;>80;3536;6051;9587
2020-04-24;PA;0-9;43;20;63
2020-04-24;VA;0-9;295;258;553
2020-04-24;CyL;0-9;1268;1133;2401
2020-04-24;BU;10-19;127;136;263
2020-04-24;SE;10-19;49;45;94
2020-04-24;SO;10-19;27;28;55
2020-04-24;ZA;10-19;36;40;76
2020-04-24;SE;20-29;135;191;326
2020-04-24;SO;20-29;61;96;157
2020-04-24;CyL;20-29;1471;2103;3574
2020-04-24;LE;30-39;369;641;1010
2020-04-24;SA;30-39;429;696;1125
2020-04-24;SE;30-39;218;293;511
2020-04-24;SO;30-39;109;176;285
2020-04-24;ZA;30-39;78;133;211
2020-04-24;SE;40-49;375;493;868
2020-04-24;SO;40-49;190;279;469
2020-04-24;VA;40-49;761;1126;1887
2020-04-24;CyL;40-49;3780;5522;9302
2020-04-24;AV;50-59;281;424;705
2020-04-24;BU;50-59;581;828;1409
2020-04-24;SO;50-59;211;318;529
2020-04-24;CyL;50-59;3792;5656;9448
2020-04-24;VA;60-69;502;647;1149
2020-04-24;AV;70-79;207;219;426
2020-04-24;LE;70-79;470;407;877
2020-04-24;SE;70-79;295;232;527
2020-04-24;VA;70-79;432;435;867
2020-04-24;CyL;70-79;2446;2292;4738
2020-04-24;AV;>80;323;489;812
2020-04-24;SA;>80;575;896;1471
2020-04-24;SE;>80;467;700;1167
2020-04-24;ZA;>80;118;159;277
2020-04-24;LE;0-9;188;176;364
2020-04-24;SA;0-9;213;238;451
2020-04-24;SE;0-9;84;70;154
2020-04-24;SO;0-9;41;29;70
2020-04-24;LE;10-19;107;117;224
2020-04-24;PA;10-19;55;41;96
2020-04-24;SA;10-19;133;135;268
2020-04-24;VA;10-19;168;178;346
2020-04-24;CyL;10-19;774;779;1553
2020-04-24;AV;20-29;112;152;264
2020-04-24;AV;30-39;200;294;494
2020-04-24;PA;30-39;164;224;388
2020-04-24;CyL;30-39;2564;3852;6416
2020-04-24;BU;40-49;642;887;1529
2020-04-24;LE;40-49;576;935;1511
2020-04-24;SA;40-49;576;852;1428
2020-04-24;ZA;40-49;128;201;329
2020-04-24;LE;50-59;594;888;1482
2020-04-24;PA;50-59;216;329;545
2020-04-24;SA;50-59;687;1034;1721
2020-04-24;BU;60-69;427;476;903
2020-04-24;LE;60-69;512;638;1150
2020-04-24;ZA;60-69;121;117;238
2020-04-24;CyL;60-69;3129;3603;6732
2020-04-24;SA;70-79;384;399;783
2020-04-24;SO;70-79;129;105;234
2020-04-24;ZA;70-79;80;80;160
2020-04-24;PA;>80;163;331;494
2020-04-24;SO;>80;309;552;861
2020-04-24;VA;>80;525;1074;1599
2020-04-23;AV;0-9;97;80;177
2020-04-23;PA;0-9;42;21;63
2020-04-23;ZA;0-9;136;125;261
2020-04-23;BU;10-19;128;134;262
2020-04-23;PA;20-29;102;119;221
2020-04-23;SO;20-29;61;94;155
2020-04-23;CyL;20-29;1447;2068;3515
2020-04-23;AV;30-39;198;291;489
2020-04-23;PA;30-39;164;220;384
2020-04-23;SA;30-39;423;690;1113
2020-04-23;SO;30-39;106;172;278
2020-04-23;CyL;30-39;2529;3799;6328
2020-04-23;LE;50-59;586;877;1463
2020-04-23;PA;50-59;215;320;535
2020-04-23;VA;60-69;497;629;1126
2020-04-23;ZA;60-69;118;113;231
2020-04-23;CyL;60-69;3104;3555;6659
2020-04-23;AV;70-79;206;216;422
2020-04-23;BU;70-79;320;281;601
2020-04-23;LE;70-79;466;402;868
2020-04-23;ZA;70-79;77;76;153
2020-04-23;CyL;70-79;2428;2270;4698
2020-04-23;ZA;>80;115;157;272
2020-04-23;CyL;>80;3495;5975;9470
2020-04-23;BU;0-9;169;129;298
2020-04-23;LE;0-9;186;173;359
2020-04-23;SA;0-9;211;234;445
2020-04-23;SE;0-9;84;69;153
2020-04-23;SO;0-9;40;29;69
2020-04-23;CyL;0-9;1250;1106;2356
2020-04-23;PA;10-19;51;41;92
2020-04-23;SE;10-19;49;44;93
2020-04-23;SO;10-19;27;28;55
2020-04-23;VA;10-19;166;174;340
2020-04-23;CyL;10-19;767;764;1531
2020-04-23;AV;20-29;111;149;260
2020-04-23;LE;20-29;203;308;511
2020-04-23;SA;20-29;244;380;624
2020-04-23;VA;20-29;301;430;731
2020-04-23;LE;30-39;363;630;993
2020-04-23;SE;30-39;216;286;502
2020-04-23;VA;30-39;531;781;1312
2020-04-23;AV;40-49;289;423;712
2020-04-23;PA;40-49;239;313;552
2020-04-23;SA;40-49;564;857;1421
2020-04-23;SE;40-49;371;487;858
2020-04-23;SO;40-49;188;273;461
2020-04-23;CyL;40-49;3726;5462;9188
2020-04-23;AV;50-59;276;422;698
2020-04-23;BU;50-59;575;818;1393
2020-04-23;SO;50-59;206;313;519
2020-04-23;VA;50-59;633;953;1586
2020-04-23;CyL;50-59;3750;5579;9329
2020-04-23;BU;60-69;422;471;893
2020-04-23;PA;60-69;187;194;381
2020-04-23;SE;60-69;386;407;793
2020-04-23;SO;60-69;168;186;354
2020-04-23;PA;70-79;131;129;260
2020-04-23;SA;70-79;378;395;773
2020-04-23;SE;70-79;292;231;523
2020-04-23;AV;>80;321;485;806
2020-04-23;BU;>80;442;760;1202
2020-04-23;LE;>80;590;1060;1650
2020-04-23;SA;>80;569;876;1445
2020-04-23;VA;>80;523;1067;1590
2020-04-23;VA;0-9;285;246;531
2020-04-23;AV;10-19;72;58;130
2020-04-23;LE;10-19;105;115;220
2020-04-23;SA;10-19;133;129;262
2020-04-23;ZA;10-19;36;41;77
2020-04-23;BU;20-29;252;343;595
2020-04-23;SE;20-29;131;185;316
2020-04-23;ZA;20-29;42;60;102
2020-04-23;BU;30-39;451;600;1051
2020-04-23;ZA;30-39;77;129;206
2020-04-23;BU;40-49;634;876;1510
2020-04-23;LE;40-49;571;925;1496
2020-04-23;VA;40-49;749;1111;1860
2020-04-23;ZA;40-49;121;197;318
2020-04-23;SA;50-59;678;1030;1708
2020-04-23;SE;50-59;455;654;1109
2020-04-23;ZA;50-59;126;192;318
2020-04-23;AV;60-69;259;291;550
2020-04-23;LE;60-69;510;634;1144
2020-04-23;SA;60-69;557;630;1187
2020-04-23;SO;70-79;128;105;233
2020-04-23;VA;70-79;430;435;865
2020-04-23;PA;>80;161;322;483
2020-04-23;SE;>80;468;695;1163
2020-04-23;SO;>80;306;553;859
2020-04-22;LE;0-9;186;173;359
2020-04-22;SA;0-9;210;233;443
2020-04-22;SO;0-9;40;29;69
2020-04-22;AV;10-19;72;58;130
2020-04-22;SE;10-19;49;44;93
2020-04-22;VA;10-19;165;172;337
2020-04-22;LE;20-29;202;306;508
2020-04-22;SE;20-29;129;182;311
2020-04-22;VA;20-29;299;429;728
2020-04-22;AV;30-39;196;287;483
2020-04-22;SE;30-39;216;280;496
2020-04-22;VA;30-39;524;776;1300
2020-04-22;CyL;30-39;2511;3766;6277
2020-04-22;AV;40-49;287;421;708
2020-04-22;PA;40-49;239;311;550
2020-04-22;AV;50-59;276;421;697
2020-04-22;LE;50-59;585;868;1453
2020-04-22;PA;50-59;215;318;533
2020-04-22;ZA;50-59;124;191;315
2020-04-22;CyL;50-59;3737;5551;9288
2020-04-22;CyL;60-69;3080;3536;6616
2020-04-22;BU;70-79;318;279;597
2020-04-22;PA;70-79;128;128;256
2020-04-22;SA;70-79;376;392;768
2020-04-22;SA;>80;565;872;1437
2020-04-22;ZA;>80;114;158;272
2020-04-22;CyL;>80;3441;5918;9359
2020-04-22;PA;0-9;42;20;62
2020-04-22;ZA;0-9;136;125;261
2020-04-22;BU;10-19;128;134;262
2020-04-22;LE;10-19;104;114;218
2020-04-22;PA;10-19;51;41;92
2020-04-22;SO;10-19;27;28;55
2020-04-22;ZA;10-19;36;41;77
2020-04-22;AV;20-29;111;150;261
2020-04-22;BU;20-29;251;342;593
2020-04-22;ZA;20-29;42;58;100
2020-04-22;BU;30-39;446;597;1043
2020-04-22;LE;30-39;362;626;988
2020-04-22;PA;30-39;163;218;381
2020-04-22;SA;40-49;565;854;1419
2020-04-22;SO;40-49;181;258;439
2020-04-22;VA;40-49;749;1113;1862
2020-04-22;CyL;40-49;3713;5428;9141
2020-04-22;SA;50-59;677;1024;1701
2020-04-22;SO;50-59;201;307;508
2020-04-22;BU;60-69;418;469;887
2020-04-22;SE;60-69;386;406;792
2020-04-22;SO;60-69;165;184;349
2020-04-22;ZA;60-69;116;113;229
2020-04-22;LE;70-79;458;396;854
2020-04-22;ZA;70-79;77;76;153
2020-04-22;BU;>80;430;746;1176
2020-04-22;SO;>80;306;553;859
2020-04-22;VA;>80;522;1064;1586
2020-04-22;AV;0-9;98;80;178
2020-04-22;BU;0-9;169;129;298
2020-04-22;SE;0-9;84;69;153
2020-04-22;VA;0-9;285;246;531
2020-04-22;CyL;0-9;1250;1104;2354
2020-04-22;SA;10-19;132;128;260
2020-04-22;CyL;10-19;764;760;1524
2020-04-22;PA;20-29;102;117;219
2020-04-22;SA;20-29;241;376;617
2020-04-22;SO;20-29;59;93;152
2020-04-22;CyL;20-29;1436;2053;3489
2020-04-22;SA;30-39;425;687;1112
2020-04-22;SO;30-39;103;168;271
2020-04-22;ZA;30-39;76;127;203
2020-04-22;BU;40-49;634;871;1505
2020-04-22;LE;40-49;572;923;1495
2020-04-22;SE;40-49;366;482;848
2020-04-22;ZA;40-49;120;195;315
2020-04-22;BU;50-59;574;818;1392
2020-04-22;SE;50-59;453;652;1105
2020-04-22;VA;50-59;632;952;1584
2020-04-22;AV;60-69;258;287;545
2020-04-22;LE;60-69;509;630;1139
2020-04-22;PA;60-69;185;194;379
2020-04-22;SA;60-69;549;626;1175
2020-04-22;VA;60-69;494;627;1121
2020-04-22;AV;70-79;206;216;422
2020-04-22;SE;70-79;291;231;522
2020-04-22;SO;70-79;126;104;230
2020-04-22;VA;70-79;430;433;863
2020-04-22;CyL;70-79;2410;2255;4665
2020-04-22;AV;>80;318;485;803
2020-04-22;LE;>80;561;1028;1589
2020-04-22;PA;>80;159;319;478
2020-04-22;SE;>80;466;693;1159
2020-04-21;AV;0-9;92;78;170
2020-04-21;LE;0-9;183;172;355
2020-04-21;SO;0-9;40;27;67
2020-04-21;VA;0-9;271;240;511
2020-04-21;CyL;0-9;1217;1088;2305
2020-04-21;SE;10-19;47;43;90
2020-04-21;BU;20-29;249;337;586
2020-04-21;BU;30-39;437;592;1029
2020-04-21;AV;40-49;286;415;701
2020-04-21;BU;50-59;570;811;1381
2020-04-21;PA;50-59;213;313;526
2020-04-21;SE;50-59;448;640;1088
2020-04-21;CyL;50-59;3693;5464;9157
2020-04-21;LE;60-69;505;625;1130
2020-04-21;PA;60-69;185;195;380
2020-04-21;CyL;60-69;3045;3499;6544
2020-04-21;AV;>80;317;481;798
2020-04-21;BU;>80;426;724;1150
2020-04-21;SE;>80;462;686;1148
2020-04-21;SO;>80;304;547;851
2020-04-21;CyL;>80;3401;5756;9157
2020-04-21;SA;0-9;208;231;439
2020-04-21;SE;0-9;83;69;152
2020-04-21;ZA;0-9;133;123;256
2020-04-21;AV;10-19;69;55;124
2020-04-21;LE;10-19;103;113;216
2020-04-21;PA;10-19;51;42;93
2020-04-21;SO;10-19;26;28;54
2020-04-21;ZA;10-19;34;41;75
2020-04-21;LE;20-29;198;304;502
2020-04-21;PA;20-29;100;113;213
2020-04-21;SE;20-29;125;179;304
2020-04-21;SO;20-29;59;91;150
2020-04-21;VA;20-29;296;419;715
2020-04-21;ZA;20-29;40;57;97
2020-04-21;AV;30-39;196;283;479
2020-04-21;SA;30-39;419;672;1091
2020-04-21;SE;30-39;209;277;486
2020-04-21;ZA;30-39;75;122;197
2020-04-21;CyL;30-39;2482;3697;6179
2020-04-21;SA;40-49;559;846;1405
2020-04-21;SO;40-49;179;255;434
2020-04-21;ZA;40-49;119;189;308
2020-04-21;CyL;40-49;3671;5347;9018
2020-04-21;LE;50-59;581;853;1434
2020-04-21;SO;50-59;193;303;496
2020-04-21;VA;50-59;625;929;1554
2020-04-21;SA;60-69;547;620;1167
2020-04-21;SO;60-69;162;183;345
2020-04-21;VA;60-69;486;615;1101
2020-04-21;ZA;60-69;115;110;225
2020-04-21;SO;70-79;125;101;226
2020-04-21;ZA;70-79;75;73;148
2020-04-21;LE;>80;549;955;1504
2020-04-21;PA;>80;158;307;465
2020-04-21;BU;0-9;167;128;295
2020-04-21;PA;0-9;40;20;60
2020-04-21;BU;10-19;125;130;255
2020-04-21;SA;10-19;130;127;257
2020-04-21;VA;10-19;153;163;316
2020-04-21;CyL;10-19;738;742;1480
2020-04-21;AV;20-29;108;148;256
2020-04-21;SA;20-29;239;369;608
2020-04-21;CyL;20-29;1414;2017;3431
2020-04-21;LE;30-39;361;614;975
2020-04-21;PA;30-39;164;210;374
2020-04-21;SO;30-39;103;165;268
2020-04-21;VA;30-39;518;762;1280
2020-04-21;BU;40-49;628;860;1488
2020-04-21;LE;40-49;561;905;1466
2020-04-21;PA;40-49;233;308;541
2020-04-21;SE;40-49;367;478;845
2020-04-21;VA;40-49;739;1091;1830
2020-04-21;AV;50-59;271;416;687
2020-04-21;SA;50-59;672;1013;1685
2020-04-21;ZA;50-59;120;186;306
2020-04-21;AV;60-69;257;285;542
2020-04-21;BU;60-69;414;467;881
2020-04-21;SE;60-69;374;399;773
2020-04-21;AV;70-79;201;214;415
2020-04-21;BU;70-79;314;277;591
2020-04-21;LE;70-79;455;387;842
2020-04-21;PA;70-79;127;125;252
2020-04-21;SA;70-79;374;384;758
2020-04-21;SE;70-79;289;228;517
2020-04-21;VA;70-79;424;435;859
2020-04-21;CyL;70-79;2384;2224;4608
2020-04-21;SA;>80;558;848;1406
2020-04-21;VA;>80;515;1056;1571
2020-04-21;ZA;>80;112;152;264
2020-04-20;AV;0-9;92;77;169
2020-04-20;PA;0-9;40;20;60
2020-04-20;SE;0-9;83;69;152
2020-04-20;LE;10-19;104;112;216
2020-04-20;PA;10-19;51;42;93
2020-04-20;VA;10-19;146;158;304
2020-04-20;AV;20-29;108;144;252
2020-04-20;LE;20-29;197;299;496
2020-04-20;SE;20-29;124;175;299
2020-04-20;CyL;20-29;1397;1981;3378
2020-04-20;AV;30-39;194;280;474
2020-04-20;BU;30-39;429;583;1012
2020-04-20;AV;40-49;278;407;685
2020-04-20;LE;40-49;557;897;1454
2020-04-20;PA;40-49;232;303;535
2020-04-20;SO;40-49;174;251;425
2020-04-20;VA;40-49;726;1079;1805
2020-04-20;AV;50-59;267;417;684
2020-04-20;PA;50-59;213;308;521
2020-04-20;SA;50-59;665;1009;1674
2020-04-20;SE;50-59;445;621;1066
2020-04-20;SO;50-59;194;301;495
2020-04-20;ZA;50-59;117;179;296
2020-04-20;BU;60-69;411;463;874
2020-04-20;PA;60-69;179;195;374
2020-04-20;SA;60-69;541;610;1151
2020-04-20;VA;60-69;480;610;1090
2020-04-20;ZA;60-69;113;109;222
2020-04-20;LE;70-79;449;386;835
2020-04-20;PA;70-79;124;123;247
2020-04-20;SA;70-79;366;375;741
2020-04-20;VA;70-79;416;430;846
2020-04-20;PA;>80;151;302;453
2020-04-20;SE;>80;449;645;1094
2020-04-20;ZA;>80;111;149;260
2020-04-20;SA;0-9;207;227;434
2020-04-20;SO;0-9;40;27;67
2020-04-20;CyL;0-9;1201;1076;2277
2020-04-20;AV;10-19;68;54;122
2020-04-20;BU;10-19;123;130;253
2020-04-20;SO;10-19;25;27;52
2020-04-20;BU;20-29;242;334;576
2020-04-20;ZA;20-29;38;54;92
2020-04-20;LE;30-39;356;607;963
2020-04-20;SA;30-39;415;661;1076
2020-04-20;VA;30-39;507;747;1254
2020-04-20;CyL;30-39;2441;3637;6078
2020-04-20;BU;40-49;615;849;1464
2020-04-20;SA;40-49;548;837;1385
2020-04-20;ZA;40-49;116;179;295
2020-04-20;CyL;40-49;3606;5275;8881
2020-04-20;BU;50-59;558;798;1356
2020-04-20;VA;50-59;615;910;1525
2020-04-20;LE;60-69;503;617;1120
2020-04-20;SE;60-69;366;395;761
2020-04-20;SO;60-69;156;180;336
2020-04-20;AV;70-79;200;208;408
2020-04-20;BU;70-79;313;272;585
2020-04-20;CyL;70-79;2352;2183;4535
2020-04-20;AV;>80;315;476;791
2020-04-20;SA;>80;534;809;1343
2020-04-20;SO;>80;296;513;809
2020-04-20;BU;0-9;164;125;289
2020-04-20;LE;0-9;183;173;356
2020-04-20;VA;0-9;263;235;498
2020-04-20;ZA;0-9;129;123;252
2020-04-20;SA;10-19;130;124;254
2020-04-20;SE;10-19;47;43;90
2020-04-20;ZA;10-19;33;39;72
2020-04-20;CyL;10-19;727;729;1456
2020-04-20;PA;20-29;101;115;216
2020-04-20;SA;20-29;236;365;601
2020-04-20;SO;20-29;58;87;145
2020-04-20;VA;20-29;293;408;701
2020-04-20;PA;30-39;162;205;367
